bodyparts,Nose,Nose,Nose,EarR,EarR,EarR,EarL,EarL,EarL,Back1,Back1,Back1,Back6,Back6,Back6,Back12,Back12,Back12,Tail1,Tail1,Tail1,Tail6,Tail6,Tail6,Tail12,Tail12,Tail12
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
FrameIdx,,,,,,,,,,,,,,,,,,,,,,,,,,,
150526,487.4770812988281,52.4227294921875,0.9999998807907104,449.766845703125,71.04497528076172,0.999995231628418,450.1473693847656,36.5025520324707,0.9999998807907104,447.695068359375,52.97555160522461,0.9999994039535522,402.59600830078125,53.45535659790039,0.9999934434890747,350.0400695800781,58.38544845581055,0.9999994039535522,342.69598388671875,59.7913703918457,0.9999998807907104,290.397216796875,59.061973571777344,0.9999957084655762,221.2812042236328,62.62022018432617,0.9999805688858032
150527,491.49139404296875,52.928985595703125,0.9999998807907104,453.8489990234375,71.05601501464844,0.9999943971633911,455.05059814453125,36.33366775512695,0.9999998807907104,452.43707275390625,53.2027587890625,0.9999996423721313,407.7784423828125,52.951316833496094,0.9999887943267822,354.3202819824219,58.43090057373047,0.9999998807907104,347.93414306640625,60.13682556152344,0.9999998807907104,295.2223815917969,59.952354431152344,0.999992847442627,226.02911376953125,62.53597640991211,0.9999901056289673
150528,495.4010925292969,53.043521881103516,0.9999998807907104,457.584228515625,71.53060150146484,0.9999969005584717,458.9263610839844,36.63747024536133,0.9999998807907104,456.568115234375,53.70583724975586,0.999998927116394,413.5915222167969,54.07088088989258,0.9999977350234985,360.177978515625,59.00860595703125,0.9999996423721313,352.8901062011719,60.10712432861328,0.9999998807907104,299.4266052246094,60.20446014404297,0.999992847442627,231.91856384277344,62.5838737487793,0.9999808073043823
150529,499.6408996582031,53.44463348388672,1.0,462.3381042480469,71.35018920898438,0.9999899864196777,463.3316650390625,36.855464935302734,0.9999997615814209,461.0093994140625,53.32561492919922,0.9999997615814209,418.6619567871094,54.58976745605469,0.9999945163726807,365.02056884765625,59.33510208129883,0.9999991655349731,357.7978515625,60.62266159057617,0.9999998807907104,303.943603515625,59.979827880859375,0.9999897480010986,237.0822296142578,62.43422317504883,0.999993085861206
150530,504.93719482421875,53.053192138671875,0.9999996423721313,466.8575134277344,71.3768081665039,0.999997615814209,468.1051940917969,37.194053649902344,0.9999998807907104,465.44805908203125,53.48394012451172,0.9999997615814209,424.0132141113281,54.62430953979492,0.9999909400939941,369.4482421875,58.92081069946289,0.9999998807907104,363.5730285644531,60.85837936401367,0.9999998807907104,309.1058349609375,60.59065246582031,0.9999949932098389,240.31309509277344,62.80227279663086,0.9999924898147583
150531,508.8324279785156,53.34505081176758,0.9999997615814209,470.8655700683594,71.50707244873047,0.9999936819076538,472.5749206542969,37.284027099609375,0.9999997615814209,470.2586669921875,53.84751510620117,0.9999995231628418,427.31719970703125,55.571632385253906,0.999996542930603,374.0097351074219,59.932830810546875,0.9999998807907104,367.6211853027344,61.24250411987305,0.9999997615814209,313.6744079589844,60.68666076660156,0.9999911785125732,246.4522247314453,62.08811950683594,0.9999921321868896
150532,512.892822265625,53.612579345703125,0.9999998807907104,476.3093566894531,71.66371154785156,0.999996542930603,476.2998962402344,37.49954605102539,0.9999998807907104,474.7849426269531,54.2569580078125,0.9999995231628418,431.1628723144531,55.62229537963867,0.999993085861206,378.107421875,60.97150421142578,0.9999992847442627,371.2974548339844,61.77682876586914,0.9999998807907104,317.8791809082031,60.87578201293945,0.9999853372573853,249.54747009277344,62.01890182495117,0.9999873638153076
150533,517.97607421875,52.926422119140625,0.9999998807907104,480.97406005859375,71.59595489501953,0.9999948740005493,481.2010498046875,37.783966064453125,0.9999998807907104,479.45281982421875,53.815696716308594,0.9999995231628418,435.433349609375,55.47317886352539,0.9999936819076538,382.5699157714844,61.1973762512207,0.9999992847442627,375.7023620605469,62.58441925048828,0.9999997615814209,322.0328063964844,60.67564010620117,0.999992847442627,254.7136688232422,62.048152923583984,0.9999892711639404
150534,522.671630859375,53.01471710205078,0.9999998807907104,486.0047302246094,71.52288055419922,0.9999936819076538,486.0492858886719,37.63905334472656,0.9999998807907104,484.0860900878906,54.001800537109375,0.9999996423721313,439.6908264160156,55.16252517700195,0.9999886751174927,386.82550048828125,61.085670471191406,0.9999998807907104,381.00994873046875,62.46803665161133,0.9999998807907104,327.8695068359375,61.81288528442383,0.9999880790710449,259.6994934082031,60.459083557128906,0.9999959468841553
150535,527.5861206054688,52.556556701660156,0.9999998807907104,490.582275390625,71.9187240600586,0.9999953508377075,490.52313232421875,37.32048416137695,0.9999998807907104,489.009033203125,54.427249908447266,0.9999985694885254,444.33251953125,54.80168151855469,0.9999966621398926,391.1245422363281,60.807159423828125,0.9999998807907104,384.6498107910156,62.9075813293457,0.9999997615814209,332.3875427246094,62.144893646240234,0.9999947547912598,264.93829345703125,60.671329498291016,0.9999890327453613
150536,532.1080932617188,52.454803466796875,1.0,496.16961669921875,70.7588119506836,0.9999943971633911,495.1067810058594,36.842308044433594,0.9999996423721313,493.2005310058594,53.21393585205078,0.9999995231628418,448.05364990234375,54.25447463989258,0.9999933242797852,394.6434326171875,60.765838623046875,0.9999995231628418,387.8445129394531,62.81401062011719,1.0,336.5484313964844,63.055091857910156,0.9999945163726807,269.239990234375,60.18435287475586,0.9999874830245972
150537,536.6566162109375,51.95293426513672,0.9999997615814209,501.22021484375,70.24832916259766,0.9999966621398926,500.2897033691406,36.08656311035156,0.9999998807907104,498.1229553222656,52.67302703857422,0.9999995231628418,452.3851318359375,53.614990234375,0.999992847442627,399.57867431640625,60.16824722290039,0.9999995231628418,392.6979675292969,61.88833236694336,0.9999997615814209,341.36639404296875,63.493221282958984,0.9999978542327881,272.4356689453125,60.400264739990234,0.9999908208847046
150538,541.4029541015625,51.5181770324707,0.9999997615814209,505.4387512207031,70.06072235107422,0.9999966621398926,504.3658752441406,35.95191955566406,0.9999996423721313,502.427978515625,52.83443832397461,0.9999991655349731,457.53118896484375,53.012821197509766,0.9999934434890747,402.56549072265625,59.49577713012695,0.9999998807907104,397.3174743652344,62.29962158203125,0.9999998807907104,345.2350158691406,63.75469970703125,0.9999914169311523,278.20831298828125,59.00038146972656,0.9999938011169434
150539,545.4515991210938,51.04206466674805,1.0,510.97540283203125,69.48280334472656,0.9999945163726807,507.4576721191406,35.866546630859375,0.9999997615814209,506.8437805175781,52.88827896118164,0.9999990463256836,462.42730712890625,53.76752471923828,0.9999967813491821,407.7133483886719,58.58742141723633,0.9999995231628418,401.5108947753906,60.44163513183594,0.9999998807907104,349.9227294921875,63.652305603027344,0.9999891519546509,282.30413818359375,57.820716857910156,0.9999752044677734
150540,550.704345703125,50.06755065917969,0.9999998807907104,515.728759765625,69.17320251464844,0.9999980926513672,512.5474853515625,36.321102142333984,0.9999996423721313,511.6568908691406,52.02850341796875,0.999998927116394,465.7361145019531,53.38762283325195,0.9999924898147583,412.46905517578125,57.70223617553711,0.9999994039535522,405.57171630859375,59.313682556152344,1.0,355.3877258300781,63.75912094116211,0.9999985694885254,287.49005126953125,57.9454345703125,0.9999865293502808
150541,555.2379150390625,49.50807189941406,0.9999997615814209,520.0325317382812,68.6044921875,0.9999963045120239,517.5068359375,36.2891731262207,0.9999997615814209,516.0697021484375,52.05427551269531,0.9999994039535522,469.8052062988281,52.678672790527344,0.9999909400939941,416.81671142578125,57.33083724975586,0.9999994039535522,410.5636901855469,59.12602233886719,0.9999997615814209,359.50323486328125,63.496726989746094,0.9999920129776001,291.2359313964844,56.813716888427734,0.9999915361404419
150542,559.7227172851562,49.27705383300781,0.9999998807907104,524.8507690429688,68.14949798583984,0.9999972581863403,520.8104248046875,36.171268463134766,0.9999994039535522,519.8906860351562,52.40013885498047,0.9999967813491821,474.2864990234375,52.741615295410156,0.999991774559021,421.6932373046875,56.826019287109375,0.9999995231628418,416.33660888671875,58.582576751708984,0.9999994039535522,364.5731506347656,62.73638153076172,0.999991774559021,297.1905212402344,56.82676315307617,0.9999852180480957
150543,563.7859497070312,48.746368408203125,0.9999998807907104,528.524658203125,67.99480438232422,0.9999954700469971,524.6319580078125,35.62275314331055,0.9999992847442627,523.7212524414062,51.44142150878906,0.9999990463256836,478.21868896484375,53.42885971069336,0.9999936819076538,425.9225158691406,56.61219024658203,0.9999985694885254,419.9456787109375,57.66333770751953,0.9999998807907104,368.6158142089844,61.78360366821289,0.9999922513961792,301.0859069824219,55.96181869506836,0.9999920129776001
150544,568.101806640625,48.88140106201172,0.9999996423721313,534.0499267578125,68.05754852294922,0.9999967813491821,529.733154296875,36.236873626708984,0.9999996423721313,528.431884765625,51.60789489746094,0.999998927116394,483.554443359375,52.63862228393555,0.9999946355819702,430.7445373535156,57.089088439941406,0.9999977350234985,424.5316162109375,57.83228302001953,0.9999995231628418,372.3704833984375,61.22346496582031,0.9999967813491821,303.8058776855469,57.28883743286133,0.9999877214431763
150545,572.8994750976562,48.703495025634766,0.9999997615814209,537.714599609375,67.20484161376953,0.9999971389770508,533.9903564453125,36.0930061340332,0.9999996423721313,532.8986206054688,51.598915100097656,0.9999994039535522,489.5606689453125,51.89289093017578,0.999995231628418,435.4862060546875,56.8201789855957,0.9999992847442627,429.78228759765625,57.78138732910156,0.9999996423721313,376.43719482421875,61.04671096801758,0.9999871253967285,309.9679870605469,56.45431137084961,0.9999929666519165
150546,577.28759765625,48.63295364379883,0.9999998807907104,542.883056640625,67.11265563964844,0.9999943971633911,538.248779296875,35.76451110839844,0.9999995231628418,537.8603515625,51.48548126220703,0.9999990463256836,495.2154235839844,51.77119445800781,0.9999932050704956,440.1304016113281,56.60875701904297,0.9999971389770508,433.6207275390625,57.957576751708984,0.9999996423721313,380.0481872558594,60.183692932128906,0.999993085861206,313.0706787109375,56.390968322753906,0.9999827146530151
150547,581.6046752929688,49.00887680053711,0.9999998807907104,547.7014770507812,67.9200210571289,0.9999973773956299,543.2697143554688,35.86884307861328,0.9999986886978149,542.5282592773438,50.89059066772461,0.9999992847442627,499.06353759765625,51.083229064941406,0.999995231628418,444.619873046875,56.45307159423828,0.9999990463256836,438.1716613769531,57.82444763183594,0.9999997615814209,385.5560607910156,59.331748962402344,0.9999945163726807,318.99969482421875,56.182613372802734,0.9999924898147583
150548,586.3311767578125,48.43648910522461,0.9999997615814209,551.0205688476562,66.98189544677734,0.9999943971633911,548.0997924804688,35.53791427612305,0.9999995231628418,546.6937866210938,50.48636245727539,0.9999994039535522,504.4460144042969,50.387149810791016,0.9999887943267822,448.5765380859375,55.8438835144043,0.999997615814209,441.9566345214844,57.58127212524414,0.9999996423721313,389.9458312988281,59.18656921386719,0.9999923706054688,322.8361511230469,56.45875930786133,0.9999961853027344
150549,590.6851196289062,48.75641632080078,0.9999996423721313,556.3684692382812,66.05803680419922,0.9999972581863403,552.0477905273438,34.42032241821289,0.9999972581863403,550.7977905273438,50.49245834350586,0.9999980926513672,508.4640808105469,50.71491622924805,0.9999939203262329,453.5915832519531,55.83578872680664,0.9999986886978149,447.96038818359375,57.13990020751953,0.999998927116394,394.0425109863281,59.07870864868164,0.9999873638153076,327.6866760253906,56.71262741088867,0.9999908208847046
150550,595.271240234375,48.06182098388672,0.9999998807907104,560.4576416015625,66.564453125,0.9999954700469971,556.8419799804688,33.62553787231445,0.9999980926513672,555.7815551757812,49.75729751586914,0.9999991655349731,512.2077026367188,50.29752731323242,0.9999700784683228,457.14141845703125,55.241302490234375,0.9999953508377075,450.7511901855469,56.543087005615234,0.999998927116394,398.557861328125,58.758460998535156,0.9999903440475464,332.54107666015625,55.58557891845703,0.9999957084655762
150551,599.90478515625,48.118099212646484,0.9999996423721313,565.4029541015625,65.84093475341797,0.9999963045120239,561.9888305664062,34.595306396484375,0.9999990463256836,560.9177856445312,49.62513732910156,0.9999990463256836,518.0385131835938,50.01173400878906,0.9999629259109497,462.510498046875,55.512481689453125,0.9999954700469971,455.91192626953125,56.57966613769531,0.9999978542327881,402.6452331542969,57.827354431152344,0.9999938011169434,335.1432189941406,56.81916427612305,0.9999847412109375
150552,604.7267456054688,47.778526306152344,0.9999997615814209,568.8156127929688,66.07500457763672,0.9999973773956299,566.9639892578125,33.9921989440918,0.9999984502792358,566.376220703125,49.85569381713867,0.9999990463256836,523.2413940429688,49.16432571411133,0.9997801184654236,467.2295837402344,55.010215759277344,0.999605119228363,459.93560791015625,56.505130767822266,0.9999268054962158,407.4170227050781,57.08003234863281,0.9999656677246094,340.6319274902344,56.56890869140625,0.9999951124191284
150553,609.1090698242188,47.85053253173828,0.9999998807907104,574.3323364257812,66.93885040283203,0.9999948740005493,571.56298828125,34.372703552246094,0.9999994039535522,570.6593017578125,50.30320358276367,0.9999991655349731,524.7220458984375,51.58915710449219,0.9999892711639404,471.4947509765625,55.48793411254883,0.9999980926513672,463.91448974609375,55.737770080566406,0.9999992847442627,412.7189025878906,56.07619857788086,0.9999942779541016,345.18072509765625,56.7535400390625,0.999984622001648
150554,613.893310546875,47.82631301879883,0.9999998807907104,577.8245849609375,67.32376098632812,0.9999973773956299,576.4193115234375,35.19209289550781,0.9999996423721313,574.5642700195312,50.65565872192383,0.9999992847442627,528.8886108398438,52.13369369506836,0.9999864101409912,475.7133483886719,56.21109390258789,0.9999992847442627,468.8099670410156,56.631752014160156,0.9999998807907104,417.0189208984375,55.49061584472656,0.9999977350234985,350.7923278808594,57.38618469238281,0.9999903440475464
150555,616.918212890625,48.87535095214844,0.9999997615814209,582.0491943359375,67.6698226928711,0.9999967813491821,581.0637817382812,35.77189254760742,0.9999997615814209,579.218505859375,51.40471267700195,0.9999995231628418,532.9005737304688,51.72186279296875,0.9999932050704956,478.8076477050781,56.565677642822266,0.9999978542327881,473.0202331542969,57.40809631347656,0.9999996423721313,421.3336181640625,55.227108001708984,0.9999982118606567,353.3099060058594,57.77198791503906,0.9999903440475464
150556,622.1456298828125,49.206722259521484,0.9999996423721313,585.9579467773438,68.48412322998047,0.9999979734420776,585.98779296875,35.56814956665039,0.9999997615814209,583.5686645507812,51.85793685913086,0.9999986886978149,538.0857543945312,51.77457046508789,0.999994158744812,483.47039794921875,56.914249420166016,0.9999995231628418,477.5570068359375,57.69673156738281,0.9999998807907104,426.380859375,54.78726577758789,0.9999957084655762,359.71923828125,57.442352294921875,0.9999866485595703
150557,626.3976440429688,49.84999084472656,0.9999998807907104,590.4696655273438,68.74362182617188,0.9999970197677612,589.4351196289062,35.42136764526367,0.9999998807907104,587.5244140625,51.96870422363281,0.9999997615814209,543.6007080078125,51.94853591918945,0.9999949932098389,489.094482421875,57.22222137451172,0.9999990463256836,482.24102783203125,58.22251510620117,1.0,430.31982421875,55.638336181640625,0.9999902248382568,362.904296875,57.32317352294922,0.9999862909317017
150558,630.4366455078125,50.316776275634766,0.9999998807907104,593.5662841796875,69.18380737304688,0.999997615814209,594.1776733398438,36.023399353027344,0.9999998807907104,591.6785888671875,51.9439582824707,0.9999995231628418,546.7740478515625,52.714839935302734,0.9999947547912598,493.5801086425781,57.94240951538086,0.9999994039535522,486.6229553222656,58.92523956298828,1.0,434.4192810058594,56.22404479980469,0.9999979734420776,367.3048095703125,57.926231384277344,0.9999767541885376
150559,633.7640380859375,50.720027923583984,0.9999997615814209,597.5872192382812,69.27881622314453,0.9999970197677612,598.6472778320312,36.32505416870117,0.9999998807907104,596.341064453125,52.26047897338867,0.9999997615814209,551.766357421875,52.551597595214844,0.9999918937683105,497.70343017578125,57.71633529663086,0.9999998807907104,491.5030517578125,59.46504592895508,1.0,439.1015319824219,56.325660705566406,0.9999958276748657,371.309814453125,57.32451629638672,0.9999955892562866
150560,638.0296630859375,50.62864303588867,0.9999997615814209,601.2156982421875,69.72635650634766,0.9999982118606567,602.9708251953125,36.38451385498047,0.9999998807907104,600.3946533203125,52.83755874633789,0.9999994039535522,557.4366455078125,53.38203811645508,0.9999974966049194,503.2428283691406,58.37629699707031,0.9999997615814209,496.41461181640625,59.94853210449219,0.9999997615814209,442.80035400390625,55.91145706176758,0.9999914169311523,375.86334228515625,56.6584358215332,0.999982476234436
150561,642.0183715820312,50.99055099487305,1.0,605.9104614257812,69.54113006591797,0.9999963045120239,605.916748046875,36.1611328125,0.9999998807907104,604.29345703125,52.67298889160156,0.9999998807907104,561.3388671875,53.7625732421875,0.9999936819076538,507.4326477050781,58.82266616821289,0.9999995231628418,500.34393310546875,59.73990249633789,1.0,447.0159912109375,56.50254440307617,0.9999908208847046,382.088623046875,56.481204986572266,0.9999922513961792
150562,646.2968139648438,50.79316711425781,0.9999998807907104,609.5370483398438,69.9205322265625,0.999997615814209,610.1525268554688,36.517295837402344,0.9999998807907104,608.4232177734375,52.591468811035156,0.9999995231628418,565.703125,54.1931266784668,0.9999948740005493,511.0821228027344,58.67487716674805,0.9999996423721313,504.8006286621094,60.415802001953125,0.9999997615814209,451.0064697265625,56.75065231323242,0.9999971389770508,383.5804138183594,56.69831848144531,0.9999864101409912
150563,649.6819458007812,50.827171325683594,0.9999997615814209,613.9473876953125,69.63694763183594,0.9999945163726807,614.3360595703125,37.09282302856445,0.9999998807907104,612.2354125976562,52.815067291259766,0.9999998807907104,570.1515502929688,54.893192291259766,0.9999970197677612,515.6943969726562,59.18739700317383,0.9999998807907104,509.22601318359375,60.65070724487305,0.9999998807907104,455.42376708984375,56.50796890258789,0.9999945163726807,389.8166809082031,56.81985855102539,0.9999935626983643
150564,654.2174682617188,50.39017105102539,0.9999996423721313,617.998046875,69.84221649169922,0.9999969005584717,618.3939208984375,36.90140914916992,0.9999998807907104,616.7542114257812,53.103031158447266,0.9999991655349731,573.9273071289062,55.07603454589844,0.9999969005584717,520.087646484375,59.96504592895508,0.9999996423721313,513.0460205078125,60.6043701171875,0.9999997615814209,459.4877624511719,56.33150863647461,0.9999899864196777,393.4574279785156,54.989166259765625,0.9999922513961792
150565,658.8463745117188,50.01539611816406,0.9999998807907104,623.160888671875,69.36487579345703,0.9999948740005493,621.5924682617188,36.486026763916016,0.9999998807907104,620.730224609375,52.509849548339844,0.9999997615814209,576.88720703125,54.47981262207031,0.9999910593032837,523.5857543945312,60.35942077636719,0.9999994039535522,516.6090087890625,61.110198974609375,0.9999998807907104,463.276123046875,57.058345794677734,0.9999902248382568,398.81488037109375,55.23982238769531,0.999994158744812
150566,663.4555053710938,49.64241409301758,0.9999998807907104,627.666015625,69.76873779296875,0.9999949932098389,626.9016723632812,36.97382736206055,0.9999998807907104,625.173583984375,52.52321243286133,0.9999994039535522,581.155029296875,54.578773498535156,0.9999912977218628,526.7929077148438,60.281524658203125,0.9999997615814209,521.1365356445312,61.954063415527344,0.9999997615814209,467.7890625,57.35111999511719,0.9999961853027344,401.2447509765625,54.595550537109375,0.9999943971633911
150567,668.083251953125,50.38460159301758,0.9999997615814209,632.0211791992188,69.94108581542969,0.9999943971633911,632.008056640625,36.741756439208984,0.9999997615814209,630.1843872070312,52.85048294067383,0.9999994039535522,586.3717651367188,54.62921905517578,0.9999946355819702,531.5347900390625,60.29185485839844,0.9999998807907104,525.1835327148438,61.58566665649414,0.9999998807907104,472.7430419921875,57.66154861450195,0.999992847442627,407.6840515136719,54.5727424621582,0.999992847442627
150568,672.9637451171875,50.09294509887695,0.9999998807907104,637.6766967773438,69.81637573242188,0.9999967813491821,635.8697509765625,36.32797622680664,0.9999998807907104,634.8710327148438,52.763858795166016,0.9999995231628418,590.5720825195312,54.27412414550781,0.9999951124191284,536.8029174804688,60.347373962402344,0.9999996423721313,529.7340087890625,61.4655876159668,0.9999998807907104,477.684326171875,57.87606430053711,0.9999924898147583,411.19232177734375,53.350948333740234,0.9999966621398926
150569,677.0408935546875,49.66623306274414,1.0,641.7368774414062,69.1878433227539,0.9999960660934448,640.9002075195312,35.86604309082031,0.9999997615814209,638.9234619140625,51.845157623291016,0.9999992847442627,593.5006713867188,53.66135787963867,0.9999935626983643,539.8723754882812,59.739166259765625,0.9999996423721313,533.1053466796875,61.351348876953125,1.0,480.94073486328125,58.920166015625,0.9999958276748657,415.1709899902344,53.556556701660156,0.9999938011169434
150570,681.044677734375,49.95095443725586,0.9999997615814209,646.9800415039062,68.83346557617188,0.9999921321868896,646.256103515625,35.701908111572266,0.9999997615814209,643.6973876953125,51.86579895019531,0.9999995231628418,597.854736328125,52.904361724853516,0.9999921321868896,544.0347900390625,59.36479949951172,0.9999995231628418,537.2247924804688,60.901641845703125,0.9999998807907104,485.9350891113281,60.015907287597656,0.9999972581863403,418.7762145996094,53.759761810302734,0.9999951124191284
150571,686.2977294921875,49.91465759277344,0.9999995231628418,651.2470092773438,68.43112182617188,0.9999972581863403,649.4943237304688,35.670135498046875,0.9999996423721313,647.5203857421875,52.10078811645508,0.9999979734420776,602.7194213867188,52.85354232788086,0.9999951124191284,546.5687255859375,58.48966598510742,0.9999998807907104,541.0289916992188,60.761165618896484,1.0,489.50140380859375,60.91157150268555,0.999994158744812,423.18475341796875,53.877235412597656,0.9999936819076538
150572,690.3980102539062,48.26529312133789,0.9999998807907104,655.880126953125,68.08206939697266,0.9999960660934448,652.4769897460938,34.94425964355469,0.9999996423721313,651.8695068359375,51.62664794921875,0.9999994039535522,607.7044067382812,52.79423522949219,0.9999935626983643,551.2406616210938,57.60210418701172,0.9999996423721313,545.018798828125,58.92591094970703,0.9999998807907104,494.0964050292969,61.19255447387695,0.999994158744812,428.0216979980469,52.253360748291016,0.999996542930603
150573,694.4813232421875,47.86793518066406,0.9999998807907104,660.333740234375,67.75912475585938,0.9999980926513672,657.1531372070312,35.76919174194336,0.9999995231628418,655.82470703125,51.41414260864258,0.9999988079071045,610.5714721679688,52.620635986328125,0.9999929666519165,555.6624145507812,57.01420974731445,0.9999994039535522,549.20556640625,57.7779426574707,1.0,498.34063720703125,60.73135757446289,0.9999969005584717,431.922607421875,52.81974411010742,0.9999926090240479
150574,698.5023803710938,47.4151611328125,0.9999996423721313,664.8173217773438,67.66910552978516,0.9999959468841553,661.5645141601562,35.41865539550781,0.9999994039535522,660.0829467773438,50.95230484008789,0.9999992847442627,615.1651000976562,51.779415130615234,0.999983549118042,559.4805297851562,55.675941467285156,0.9999979734420776,553.760986328125,57.285186767578125,0.9999995231628418,502.3432312011719,60.71808624267578,0.9999964237213135,435.53424072265625,53.441410064697266,0.9999961853027344
150575,702.4461669921875,47.31678771972656,0.9999994039535522,668.9940795898438,66.60566711425781,0.9999964237213135,664.6137084960938,35.088897705078125,0.9999986886978149,663.7078857421875,51.06642150878906,0.9999948740005493,618.4552612304688,51.47826385498047,0.9999902248382568,564.04443359375,55.57577133178711,0.9999996423721313,558.2227783203125,56.561851501464844,0.9999998807907104,506.3555908203125,60.07847213745117,0.9999967813491821,440.0606994628906,54.10688781738281,0.999992847442627
150576,707.38134765625,46.619937896728516,1.0,673.4644775390625,67.17048645019531,0.9999946355819702,668.7872924804688,34.3300666809082,0.9999985694885254,667.4108276367188,50.562950134277344,0.9999986886978149,622.3734130859375,51.69308853149414,0.9999887943267822,568.3817138671875,55.870880126953125,0.9999986886978149,561.681884765625,56.65958786010742,0.9999997615814209,511.46917724609375,58.454254150390625,0.9999948740005493,445.2784729003906,52.86627197265625,0.9999960660934448
150577,711.3467407226562,47.00456237792969,0.9999998807907104,678.0610961914062,66.79253387451172,0.999991774559021,673.187255859375,35.18317413330078,0.9999990463256836,671.8975219726562,50.49726104736328,0.9999972581863403,627.6422729492188,51.09250259399414,0.9999921321868896,572.9931640625,55.93678665161133,0.9999988079071045,566.34375,56.72587203979492,0.9999994039535522,514.0439453125,57.953704833984375,0.9999967813491821,447.66302490234375,53.40833282470703,0.9999932050704956
150578,715.5527954101562,47.31441879272461,0.9999996423721313,682.4427490234375,66.47200012207031,0.9999955892562866,677.244873046875,35.39958572387695,0.999998927116394,675.48779296875,50.7026252746582,0.9999985694885254,632.4065551757812,50.817073822021484,0.9999921321868896,577.1925048828125,55.223541259765625,0.9999990463256836,570.7512817382812,56.5312614440918,0.9999997615814209,517.4785766601562,57.20549011230469,0.999995231628418,451.1961669921875,54.158817291259766,0.9999969005584717
150579,720.301025390625,46.9334602355957,0.9999997615814209,687.2225341796875,66.80818176269531,0.9999884366989136,681.61376953125,33.816184997558594,0.9999978542327881,680.1470947265625,50.14190673828125,0.9999955892562866,638.3076782226562,50.55818176269531,0.9999934434890747,581.8282470703125,54.72224807739258,0.999998927116394,575.0905151367188,55.729248046875,0.9999992847442627,521.5986938476562,55.602943420410156,0.9999891519546509,455.90667724609375,53.89933776855469,0.9999932050704956
150580,724.6027221679688,47.05808639526367,1.0,691.71044921875,66.76807403564453,0.999992847442627,686.3804931640625,33.63065719604492,0.9999964237213135,684.825439453125,49.5097770690918,0.9999986886978149,641.701171875,49.64128875732422,0.9999903440475464,586.5004272460938,54.56486892700195,0.9999986886978149,579.6049194335938,55.34229278564453,0.9999996423721313,526.4104614257812,55.412109375,0.9999914169311523,461.05426025390625,51.8045654296875,0.9999967813491821
150581,728.3638305664062,47.44252395629883,0.9999998807907104,695.6936645507812,65.66386413574219,0.9999749660491943,691.639892578125,33.74720001220703,0.9999985694885254,689.1778564453125,49.05937576293945,0.9999980926513672,646.821533203125,48.96696853637695,0.9999886751174927,591.058349609375,53.916770935058594,0.9999983310699463,583.5911865234375,55.1890983581543,0.9999995231628418,529.8711547851562,54.637420654296875,0.9999978542327881,463.8255920410156,51.760921478271484,0.9999939203262329
150582,732.1314697265625,46.983272552490234,0.9999996423721313,699.64990234375,65.11588287353516,0.9999877214431763,695.1340942382812,33.386314392089844,0.9999957084655762,692.95703125,49.33123016357422,0.9999983310699463,650.6549072265625,49.350914001464844,0.9999924898147583,594.5774536132812,53.014137268066406,0.9999991655349731,587.6394653320312,54.55641174316406,0.9999997615814209,533.70947265625,54.19477081298828,0.9999972581863403,467.3302001953125,50.095237731933594,0.9999964237213135
150583,738.3087158203125,46.10015106201172,0.9999998807907104,705.0869140625,65.39947509765625,0.9999839067459106,699.8973999023438,31.627519607543945,0.9999969005584717,697.5450439453125,48.60029602050781,0.9999966621398926,655.4306640625,49.24718475341797,0.9999864101409912,599.4602661132812,52.299766540527344,0.9999970197677612,591.618896484375,53.4559326171875,0.999998927116394,537.6489868164062,53.65740966796875,0.9999934434890747,473.0192565917969,49.454654693603516,0.999987006187439
150584,742.2606201171875,45.953250885009766,0.9999998807907104,708.8935546875,65.69741821289062,0.9999815225601196,704.2517700195312,32.751914978027344,0.9999977350234985,701.9614868164062,48.529605865478516,0.9999974966049194,658.48046875,48.49635314941406,0.9999727010726929,603.073974609375,51.74749755859375,0.9999973773956299,596.6817626953125,52.45171356201172,0.9999990463256836,543.17724609375,53.445465087890625,0.9999922513961792,478.53741455078125,49.683773040771484,0.9999967813491821
150585,746.4854125976562,44.48428726196289,0.9999986886978149,713.1876220703125,65.2580337524414,0.9999600648880005,709.22705078125,32.67033386230469,0.9999979734420776,706.28466796875,48.78451919555664,0.9999988079071045,663.904052734375,48.028343200683594,0.9999538660049438,607.7968139648438,51.436283111572266,0.9999938011169434,600.1919555664062,52.58852767944336,0.9999992847442627,547.1289672851562,52.37893295288086,0.9999983310699463,481.6947326660156,49.625091552734375,0.9999969005584717
150586,749.7937622070312,44.92371368408203,0.9999969005584717,718.998046875,65.50473022460938,0.9999412298202515,714.1793823242188,31.482521057128906,0.9999973773956299,711.8006591796875,48.370758056640625,0.9999943971633911,669.3786010742188,47.59021759033203,0.9998316764831543,612.356689453125,50.661781311035156,0.9997588992118835,604.5241088867188,52.32728958129883,0.9999815225601196,551.5220947265625,51.70391082763672,0.9999920129776001,485.85955810546875,49.882225036621094,0.999996542930603
